"","census_tract","Arsenic.Number_abovelimit_EPA","Arsenic.Number_abovelimit_NCGW","Arsenic.Number_at_or_below_LOD","Arsenic.Mean_avg","Arsenic.Med","Arsenic.Minimum","Arsenic.Maximum","Arsenic.Std","Arsenic.IQRange","Arsenic.Number_non_missing","Arsenic.Number_above_LOD","Arsenic.%_above_LOD","Arsenic.%_abovelimit_EPA","Arsenic.%_abovelimit_NCGW","Cadmium.Number_abovelimit_EPA","Cadmium.Number_abovelimit_NCGW","Cadmium.Number_at_or_below_LOD","Cadmium.Mean_avg","Cadmium.Med","Cadmium.Minimum","Cadmium.Maximum","Cadmium.Std","Cadmium.IQRange","Cadmium.Number_non_missing","Cadmium.Number_above_LOD","Cadmium.%_above_LOD","Cadmium.%_abovelimit_EPA","Cadmium.%_abovelimit_NCGW","Calcium.Number_at_or_below_LOD","Calcium.Mean_avg","Calcium.Med","Calcium.Minimum","Calcium.Maximum","Calcium.Std","Calcium.IQRange","Calcium.Number_non_missing","Calcium.Number_above_LOD","Calcium.%_above_LOD","Iron.Number_abovelimit_EPA","Iron.Number_abovelimit_NCGW","Iron.Number_at_or_below_LOD","Iron.Mean_avg","Iron.Med","Iron.Minimum","Iron.Maximum","Iron.Std","Iron.IQRange","Iron.Number_non_missing","Iron.Number_above_LOD","Iron.%_above_LOD","Iron.%_abovelimit_EPA","Iron.%_abovelimit_NCGW","Lead.Number_abovelimit_EPA","Lead.Number_abovelimit_NCGW","Lead.Number_at_or_below_LOD","Lead.Mean_avg","Lead.Med","Lead.Minimum","Lead.Maximum","Lead.Std","Lead.IQRange","Lead.Number_non_missing","Lead.Number_above_LOD","Lead.%_above_LOD","Lead.%_abovelimit_EPA","Lead.%_abovelimit_NCGW","Magnesium.Number_at_or_below_LOD","Magnesium.Mean_avg","Magnesium.Med","Magnesium.Minimum","Magnesium.Maximum","Magnesium.Std","Magnesium.IQRange","Magnesium.Number_non_missing","Magnesium.Number_above_LOD","Magnesium.%_above_LOD","Manganese.Number_abovelimit_EPA","Manganese.Number_abovelimit_NCGW","Manganese.Number_at_or_below_LOD","Manganese.Mean_avg","Manganese.Med","Manganese.Minimum","Manganese.Maximum","Manganese.Std","Manganese.IQRange","Manganese.Number_non_missing","Manganese.Number_above_LOD","Manganese.%_above_LOD","Manganese.%_abovelimit_EPA","Manganese.%_abovelimit_NCGW","Sodium.Number_at_or_below_LOD","Sodium.Mean_avg","Sodium.Med","Sodium.Minimum","Sodium.Maximum","Sodium.Std","Sodium.IQRange","Sodium.Number_non_missing","Sodium.Number_above_LOD","Sodium.%_above_LOD","Chromium.Number_abovelimit_EPA","Chromium.Number_abovelimit_NCGW","Chromium.Number_at_or_below_LOD","Chromium.Mean_avg","Chromium.Med","Chromium.Minimum","Chromium.Maximum","Chromium.Std","Chromium.IQRange","Chromium.Number_non_missing","Chromium.Number_above_LOD","Chromium.%_above_LOD","Chromium.%_abovelimit_EPA","Chromium.%_abovelimit_NCGW","Copper.Number_abovelimit_EPA","Copper.Number_abovelimit_NCGW","Copper.Number_at_or_below_LOD","Copper.Mean_avg","Copper.Med","Copper.Minimum","Copper.Maximum","Copper.Std","Copper.IQRange","Copper.Number_non_missing","Copper.Number_above_LOD","Copper.%_above_LOD","Copper.%_abovelimit_EPA","Copper.%_abovelimit_NCGW","Zinc.Number_abovelimit_EPA","Zinc.Number_abovelimit_NCGW","Zinc.Number_at_or_below_LOD","Zinc.Mean_avg","Zinc.Med","Zinc.Minimum","Zinc.Maximum","Zinc.Std","Zinc.IQRange","Zinc.Number_non_missing","Zinc.Number_above_LOD","Zinc.%_above_LOD","Zinc.%_abovelimit_EPA","Zinc.%_abovelimit_NCGW","Chloride.Number_at_or_below_LOD","Chloride.Mean_avg","Chloride.Med","Chloride.Minimum","Chloride.Maximum","Chloride.Std","Chloride.IQRange","Chloride.Number_non_missing","Chloride.Number_above_LOD","Chloride.%_above_LOD","Sulfate.Number_at_or_below_LOD","Sulfate.Mean_avg","Sulfate.Med","Sulfate.Minimum","Sulfate.Maximum","Sulfate.Std","Sulfate.IQRange","Sulfate.Number_non_missing","Sulfate.Number_above_LOD","Sulfate.%_above_LOD","TotalHardness.Number_at_or_below_LOD","TotalHardness.Mean_avg","TotalHardness.Med","TotalHardness.Minimum","TotalHardness.Maximum","TotalHardness.Std","TotalHardness.IQRange","TotalHardness.Number_non_missing","TotalHardness.Number_above_LOD","TotalHardness.%_above_LOD","TotalAlkalinity.Number_at_or_below_LOD","TotalAlkalinity.Mean_avg","TotalAlkalinity.Med","TotalAlkalinity.Minimum","TotalAlkalinity.Maximum","TotalAlkalinity.Std","TotalAlkalinity.IQRange","TotalAlkalinity.Number_non_missing","TotalAlkalinity.Number_above_LOD","TotalAlkalinity.%_above_LOD","Nitrate.Number_abovelimit_EPA","Nitrate.Number_abovelimit_NCGW","Nitrate.Number_at_or_below_LOD","Nitrate.Mean_avg","Nitrate.Med","Nitrate.Minimum","Nitrate.Maximum","Nitrate.Std","Nitrate.IQRange","Nitrate.Number_non_missing","Nitrate.Number_above_LOD","Nitrate.%_above_LOD","Nitrate.%_abovelimit_EPA","Nitrate.%_abovelimit_NCGW","Nitrite.Number_abovelimit_EPA","Nitrite.Number_abovelimit_NCGW","Nitrite.Number_at_or_below_LOD","Nitrite.Mean_avg","Nitrite.Med","Nitrite.Minimum","Nitrite.Maximum","Nitrite.Std","Nitrite.IQRange","Nitrite.Number_non_missing","Nitrite.Number_above_LOD","Nitrite.%_above_LOD","Nitrite.%_abovelimit_EPA","Nitrite.%_abovelimit_NCGW"
"293","37003040600",1,1,39,1.18952658886364,0.345497,0.00168671,13,2.33922150503414,1.3324799,44,5,11.3636363636364,2.27272727272727,2.27272727272727,0,0,42,0.0006075930589975,6.679175e-05,9.62389e-09,0.0100984,0.00170185303888667,0.00028245342,44,2,4.54545454545455,0,0,0,13790.7304959091,11500,1000,55277.66764,11199.5490484892,9250,44,44,100,19,19,14,1261.40990034091,165,1.003941,8367.238261,1933.05957489116,2206.947892,44,30,68.1818181818182,43.1818181818182,43.1818181818182,0,0,40,0.786840202954545,0.167588,0.00198837,12,2.12350809417397,0.488074875,44,4,9.09090909090909,0,0,5,2214.33044193182,2000,266.916102,7730.72142,1568.18525850273,2000,44,39,88.6363636363636,0,17,22,42.8140997727273,26.885541,0.179606,180,42.38282763033,62.3076195,44,22,50,0,38.6363636363636,0,8757.24175895455,6400,1200,42000,8570.32222385808,2900,44,44,100,0,0,36,0.479592515272727,0.128877,0.000951872,6.354999,1.18603695631257,0.2435689,44,8,18.1818181818182,0,0,0,0,35,8.81348623181818,1.502259,0.00871641,100,19.6915431052888,5.72889225,44,9,20.4545454545455,0,0,0,0,28,42.9733997045455,14.066593,0.231139,480,82.9158678578313,46.6690495,44,16,36.3636363636364,0,0,28,4181.80125931818,2495.6873885,131.37333,17742.63733,4526.7480379283,3875.2364475,44,16,36.3636363636364,16,8603.67707329545,7050,209.794811,73461.74882,11512.8583156196,7038.23628475,44,28,63.6363636363636,2,42049.6792270455,35500,7000,184899.9696,34291.4716515993,31000,44,42,95.4545454545455,0,45419.3682279545,46000,4000,142887.5831,27678.8183612403,26985.5897575,44,44,100,0,0,20,1271.39720103178,707.106781186547,707.106781186547,8400,1731.41600767324,0,23,3,13.0434782608696,0,0,0,0,23,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,23,0,0,0,0
"294","37003040700",3,3,21,14.540427747963,0.100205,0.000283835,175,45.6395480460012,1.9737402,27,6,22.2222222222222,11.1111111111111,11.1111111111111,0,0,23,0.00709449701036667,0.00014148,3.09199e-08,0.145099,0.0287253414958174,0.00036432977,27,4,14.8148148148148,0,0,0,18767.0221789259,9880.650141,1000,97693.11423,22985.8058546973,12000,27,27,100,14,14,6,1265.39649122222,309.574985,8.520545,6431.458862,1843.8902675683,1508.154415,27,21,77.7777777777778,51.8518518518518,51.8518518518518,0,0,26,0.76288522962963,0.355719,0.00429761,4.388254,1.10944724856571,0.92794675,27,1,3.7037037037037,0,0,1,2393.41033307407,2000,348.063909,8874.523944,1917.14640309415,2000,27,26,96.2962962962963,0,11,12,46.0864671111111,40,2.194679,190,43.5806387908806,57.693806,27,15,55.5555555555556,0,40.7407407407407,0,7565.26537755556,5900,1200,21000,4558.7928319886,4117.6005595,27,27,100,0,0,17,0.486514391481481,0.107712,0.00152265,3.918927,0.886510451961176,0.4068599,27,10,37.037037037037,0,0,0,0,16,18.6154741185185,1.591275,0.0195518,355.848013,68.3266864048449,3.5387345,27,11,40.7407407407407,0,0,0,0,14,46.2091244074074,20.860674,0.172992,330,78.2263027227259,39.317502,27,13,48.1481481481481,0,0,15,3355.45953355556,2814.283992,57.237326,13000,2893.32643235361,2371.243971,27,12,44.4444444444444,5,10273.0582816296,9000,861.648988,63775.73604,11854.254199872,8570.841536,27,22,81.4814814814815,1,56684.4292522222,33000,7000,451503.4396,85197.6348109593,26328.162915,27,26,96.2962962962963,0,40728.6165377778,40000,4000,85705.59651,20998.7907172992,21930.721155,27,27,100,0,0,11,814.847882754335,707.106781186547,707.106781186547,2000,373.226123957694,0,12,1,8.33333333333333,0,0,0,0,12,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,12,0,0,0,0
"295","37005950100",0,0,154,0.0409131239604938,0.005425675,1.3783e-05,2.5,0.202487887492615,0.02214935875,162,8,4.93827160493827,0,0,1,2,105,0.0970715921746296,0.0009045625,1.54875e-06,6,0.551461391719105,0.00857318,162,57,35.1851851851852,0.617283950617284,1.23456790123457,9,8600.09820414815,5000,702.19293,82982.31876,10631.4571133726,8878.40819675,162,153,94.4444444444444,33,33,68,596.39702404321,55.5886605,0.213941,51650.69334,4103.11449926371,202.7945535,162,94,58.0246913580247,20.3703703703704,20.3703703703704,11,11,114,5.5173124304321,1.984868,0.00474739,217,18.0001232584519,4.66698625,162,48,29.6296296296296,6.79012345679012,6.79012345679012,34,1956.19743962963,1243.003978,179.72241,10000,1927.29106312205,1681.361831,162,128,79.0123456790123,0,25,118,24.1610948882716,7.130919,0.0971889,210,37.2766773144801,26.6294685,162,44,27.1604938271605,0,15.4320987654321,1,7414.6683532037,3805.6874605,682.0824,95000,12880.7582516324,4843.491623,162,161,99.3827160493827,0,0,99,0.28651271141358,0.06439995,0.00015245,6.915695,0.785855329782511,0.1919728,162,63,38.8888888888889,0,0,1,1,72,77.716271791358,16.318621,0.0222354,3940,318.015862664762,49.34356575,162,90,55.5555555555556,0.617283950617284,0.617283950617284,6,18,61,847.518337185802,33.1460445,0.0157541,25683.61696,3190.31326975005,129.0002495,162,101,62.3456790123457,3.7037037037037,11.1111111111111,70,8157.97638621605,2330.101739,96.848776,170000,23918.8059878152,4047.15144275,162,92,56.7901234567901,83,3092.38181268519,1722.976563,53.238641,32473.46119,4004.32797315924,3395.521301,162,79,48.7654320987654,11,26590.0594336914,19049.96967,1952.828223,150000,24029.8678245626,21956.080175,162,151,93.2098765432099,0,28815.3617783395,22807.610495,2000,170000,26288.4357947855,27729.1716025,162,162,100,2,2,19,2103.48572250135,707.106781186547,707.106781186547,13000,2923.9468077342,1492.89321881345,33,14,42.4242424242424,6.06060606060606,6.06060606060606,0,0,33,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,33,0,0,0,0
"296","37005950200",0,0,64,0.0609167644136364,0.003201505,3.35454e-05,2.928794,0.360590777276188,0.0089779075,66,2,3.03030303030303,0,0,1,1,36,0.259086750489545,0.00113759,1.14565e-06,15,1.84448252233441,0.00602356725,66,30,45.4545454545455,1.51515151515152,1.51515151515152,0,11575.0086460909,8000,706.808212,66000,11369.2479981345,11676.7245475,66,66,100,15,15,24,1388.95954842424,55.738276,0.783372,47000,6194.31218362276,209.10072725,66,42,63.6363636363636,22.7272727272727,22.7272727272727,4,4,53,3.77323883333333,0.8644265,0.0237239,41,7.62583776372556,2.64714725,66,13,19.6969696969697,6.06060606060606,6.06060606060606,12,2119.51141404545,1691.5617345,236.025871,9417.624791,1971.49281083412,1037.15420175,66,54,81.8181818181818,3,17,45,166.319252409091,10.1326225,0.168559,8000,982.753026059825,45.45195175,66,21,31.8181818181818,4.54545454545455,25.7575757575758,0,5184.54321490909,3824.8484115,475.561368,32000,4896.18314362511,3323.1699365,66,66,100,0,0,35,0.241117568954545,0.0315659,0.000518931,2.696134,0.533183619594798,0.172116575,66,31,46.969696969697,0,0,2,2,24,150.818780636364,16.891988,0.096217,4350,608.700926439009,61.11713475,66,42,63.6363636363636,3.03030303030303,3.03030303030303,2,4,22,411.44828269697,20.4251505,0.155796,6863.38041,1266.42628097721,177.03395825,66,44,66.6666666666667,3.03030303030303,6.06060606060606,28,6650.21847310606,2433.5598835,264.785168,150000,18628.4377119648,4252.20083125,66,38,57.5757575757576,17,5758.99756392424,2644.7823135,179.447227,48000,7860.75418442645,6434.4439875,66,49,74.2424242424242,1,41302.6788920758,27224.87936,7000,2e+05,35612.2304626449,43071.43009,66,65,98.4848484848485,0,32810.5168625455,28000,4711.592066,95000,21743.2112201193,28750,66,66,100,0,0,16,930.218146999104,707.106781186547,707.106781186547,4500,919.91172752099,0,17,1,5.88235294117647,0,0,0,0,16,76.5512264646162,70.7106781186548,70.7106781186548,170,24.0811977419257,0,17,1,5.88235294117647,0,0
"297","37005950300",0,0,127,0.0301779994829457,0.00339017,1.75606e-05,1.131812,0.114188560366005,0.013329756,129,2,1.55038759689922,0,0,0,0,98,0.0311581582072093,0.000836868,1.45711e-06,1.968122,0.179994180030011,0.006211255,129,31,24.031007751938,0,0,2,13849.3776610775,7076.253536,698.599157,392680.9582,35697.3777128702,10000,129,127,98.4496124031008,27,27,51,384.618341922481,62.7232,0.143752,12000,1204.32789228702,177.222778,129,78,60.4651162790698,20.9302325581395,20.9302325581395,11,11,95,10.4075260249612,1.545419,0.0051243,707,62.629153957576,4.59068,129,34,26.3565891472868,8.52713178294574,8.52713178294574,30,2067.59777577519,1391.17186,4.643471,10000,1900.84823495975,2118.760273,129,99,76.7441860465116,2,20,100,92.1321185209302,6.95057,0.0867172,8190,722.574883503716,24.699483,129,29,22.4806201550388,1.55038759689922,15.5038759689922,1,4974.19585992248,4100,980.728805,17000,3242.04220739126,3340.597664,129,128,99.2248062015504,0,0,85,0.301818553829457,0.0663036,0.000392044,4.374143,0.606055189114036,0.2459863,129,44,34.1085271317829,0,0,2,2,57,79.3790930310078,18.166013,0.334133,2022.551886,233.204573684996,66.049681,129,72,55.8139534883721,1.55038759689922,1.55038759689922,3,9,40,443.057066178295,50.659438,0.142847,13000,1636.93192411695,150.835707,129,89,68.9922480620155,2.32558139534884,6.97674418604651,69,3831.28209262015,2385.872392,163.771629,32536.47143,4409.07519502207,3788.596486,129,60,46.5116279069767,60,5006.86848828682,1610.097869,33.404518,110000,10935.6373455023,4917.904422,129,69,53.4883720930233,7,34701.6772716667,26000,1786.336423,150208.664,27067.2904451314,27000,129,122,94.5736434108527,0,32756.2239465814,27000,2000,127911.0441,25365.1341431384,36161.89492,129,129,100,0,0,23,1182.69212797712,707.106781186547,707.106781186547,6000,1157.56093062165,146.446609406726,31,8,25.8064516129032,0,0,0,0,30,74.5587207599885,70.7106781186548,70.7106781186548,190,21.4249946850682,0,31,1,3.2258064516129,0,0
"298","37007920100",1,1,37,1.89786959146341,0.237008,0.00209265,46.090475,7.18198860771215,0.78587,41,4,9.75609756097561,2.4390243902439,2.4390243902439,0,0,19,0.00262760815682927,8.75077e-05,2.40911e-07,0.0416833,0.00851111767042193,0.0006915104,41,22,53.6585365853659,0,0,1,39387.0764107805,18000,805.358541,278058.8863,53868.7861546288,42203.546782,41,40,97.5609756097561,5,5,11,138.056012853659,50.321246,1.025557,630,179.646687464981,157.035008,41,30,73.1707317073171,12.1951219512195,12.1951219512195,2,2,31,8.71122408731707,0.305387,0.00696148,260,40.4766799281221,2.3163523,41,10,24.390243902439,4.8780487804878,4.8780487804878,1,12540.6987834146,6025.8865,493.154827,128721.2773,22451.6089137689,11255.68458,41,40,97.5609756097561,3,10,30,56.721312,9.976374,0.547325,520,111.088970744747,23.815557,41,11,26.8292682926829,7.31707317073171,24.390243902439,0,276439.780134146,15000,3200,10106694.49,1574145.10124108,17654.267936,41,41,100,0,1,16,1.49798726068293,0.59175,0.000990738,10,2.32125745746822,1.3875646,41,25,60.9756097560976,0,2.4390243902439,0,0,14,48.8394640560976,6.284062,0.0082643,814.281863,136.798871868046,17.981996,41,27,65.8536585365854,0,0,0,1,13,157.383347878049,6.566266,0.029168,3500,565.01108948861,34.775134,41,28,68.2926829268293,0,2.4390243902439,8,29032.443671878,9521.780898,695.882114,267714.829,56537.2053312688,25888.819969,41,33,80.4878048780488,12,7578.89786078049,1987.805227,168.45237,75000,14682.7629531652,6496.861989,41,29,70.7317073170732,1,185842.589229756,70002.21719,7000,1856766.694,340312.23422346,160299.15304,41,40,97.5609756097561,0,162323.333568537,83076.75988,7000,1459692.558,235813.590418215,164430.6431,41,41,100,0,0,10,1106.46071016959,707.106781186547,707.106781186547,5100,1324.50714099098,0,11,1,9.09090909090909,0,0,0,0,11,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,11,0,0,0,0
"299","37007920200",9,9,2,28.3279838357143,14.5,0.0334637,90,30.2156150348235,45,14,12,85.7142857142857,64.2857142857143,64.2857142857143,0,0,11,0.00408187393785714,0.000985704,1.03263e-06,0.0145676,0.005106084359286,0.0071830642,14,3,21.4285714285714,0,0,0,31059.5110702143,30000,403.442565,61000,18854.9242591171,21199.971685,14,14,100,4,4,5,389.646725071429,114.5213285,9.439435,2200,604.902806341374,369.6592085,14,9,64.2857142857143,28.5714285714286,28.5714285714286,0,0,11,2.35779662857143,0.453532,0.0057802,11,3.88955133808402,1.2437655,14,3,21.4285714285714,0,0,0,8350.63656307143,5000,618.488759,37000,9208.52100011222,6308.56004425,14,14,100,2,6,7,113.065878785714,29.6602815,1.69566,550,166.910898025202,110.39321175,14,7,50,14.2857142857143,42.8571428571429,0,24059.7279825714,19000,4231.179605,73000,21480.2674913379,12178.919815,14,14,100,0,2,7,2.93784524285714,0.196805,0.0208278,21.267214,6.13645471077376,0.528685975,14,7,50,0,14.2857142857143,0,0,8,25.8055293571429,4.2850815,0.344605,210.869842,55.1848974517266,16.55041475,14,6,42.8571428571429,0,0,0,0,7,121.801383,14.6538505,0.146963,845.749099,263.070462373206,57.509823,14,7,50,0,0,0,21499.3577610714,13777.459285,5400,92000,22665.2782594064,18471.53412,14,14,100,4,11838.2425132143,3400.3430795,1007.382757,57377.91434,16722.1157670552,7200.067909,14,10,71.4285714285714,0,106636.267546786,95471.020355,7858.256615,3e+05,77927.8489689414,63779.5107975,14,14,100,0,99865.3698288571,88977.1614,4388.658044,283000,70086.5873341742,63212.506185,14,14,100,0,0,3,880.330085889911,707.106781186547,707.106781186547,1400,346.446609406726,173.223304703363,4,1,25,0,0,0,0,4,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,4,0,0,0,0
"300","37007920300",14,14,18,12.2528791,3.9500475,0.0147106,116,24.2996111793685,15.81970625,42,24,57.1428571428571,33.3333333333333,33.3333333333333,0,0,33,0.00356916976892857,0.000327531,4.34835e-07,0.0476825,0.00944385287221581,0.0026435033,42,9,21.4285714285714,0,0,3,92343.5716645238,34000,811.580667,1279644.707,229805.064636083,42488.1131375,42,39,92.8571428571429,16,16,14,1667.12843838095,114.7424255,0.6701,55103.59471,8463.84498683847,525.2886445,42,28,66.6666666666667,38.0952380952381,38.0952380952381,4,4,34,5.6339799,0.2629275,0.0057202,109.443226,18.4985029585343,1.955600325,42,8,19.047619047619,9.52380952380952,9.52380952380952,3,9714.29288657143,8000,2.952912,48620.9559,9231.25080191598,8750,42,39,92.8571428571429,5,13,24,193.615915785714,23.527942,1.216581,4140,646.825783746035,135.39113875,42,18,42.8571428571429,11.9047619047619,30.952380952381,0,45891.6118390714,23000,6200,638967.966,97380.9302586615,25832.16554,42,42,100,0,2,26,2.87168623587167,0.2185135,4.74337e-06,70,10.8911401224364,1.469218175,42,16,38.0952380952381,0,4.76190476190476,0,0,26,22.8003479642857,3.6118615,0.0841375,345.430243,66.9811426019769,7.630457,42,16,38.0952380952381,0,0,0,3,19,235.633316266667,13.0837605,0.0743493,3441.867936,658.636650358308,101.30020625,42,23,54.7619047619048,0,7.14285714285714,2,36509.7351835952,19630,1771.15375,184653.9087,43822.4697209446,36894.8335625,42,40,95.2380952380952,5,36839.1580618571,8935.1514315,566.364125,737809.976,114901.377597637,17483.291205,42,37,88.0952380952381,3,162022.791139976,110000,6630.574599,1728685.494,263796.467003796,99054.2110075,42,39,92.8571428571429,0,144194.32779069,118500,1547.062459,847684.7988,154705.729094684,84692.311585,42,42,100,1,1,7,4064.97474683058,707.106781186547,707.106781186547,31000,9501.51919476445,444.66991411009,10,3,30,10,10,0,0,10,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,10,0,0,0,0
"301","37007920400",0,0,5,1.87170371428571,2,0.513978,4.13598,1.2001480673336,1.146878,7,2,28.5714285714286,0,0,0,0,5,0.000310384167545714,5.38105e-05,8.27282e-09,0.00183628,0.000674057067314038,6.8001e-05,7,2,28.5714285714286,0,0,0,50415.3463917143,45000,4363.745342,146543.6794,45376.4663361307,21500,7,7,100,2,2,4,414.512764571429,8.159796,1.084784,2300,855.851664717354,287.253935,7,3,42.8571428571429,28.5714285714286,28.5714285714286,0,0,7,0.731792114285714,0.19336,0.0152569,2.854777,1.08670845471705,0.89595055,7,0,0,0,0,0,13599.2027762857,14000,4307.167174,23000,7565.14221483309,11943.62613,7,7,100,0,1,5,28.4730264285714,13.227337,2.683579,110,37.9078291944088,19.6978175,7,2,28.5714285714286,0,14.2857142857143,0,34680.9105185714,22000,8600,117306.5471,37726.9273751302,15429.913265,7,7,100,0,0,5,1.72654334285714,0.724771,0.0651664,6.055487,2.3223305119983,2.1164915,7,2,28.5714285714286,0,0,0,0,4,71.7881345714286,1.823898,0.172618,480,180.058589398243,9.57082,7,3,42.8571428571429,0,0,0,0,3,32.5615243428571,2.621644,0.0110544,130,51.7742572265296,46.39591,7,4,57.1428571428571,0,0,0,14728.5292688571,9148.201522,7600,36551.50336,11069.1385391859,8300,7,7,100,1,45044.9025284286,5800,72.072037,283540.1975,105212.839851611,3748.975919,7,6,85.7142857142857,0,194233.749784286,171000,34785.53149,506850.717,153606.876819586,116500,7,7,100,0,183312.938471429,201000,82000,252887.5697,69349.7737457516,108348.5002,7,7,100,0,0,1,707.106781186547,707.106781186547,707.106781186547,707.106781186547,NA,0,1,0,0,0,0,0,0,1,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,NA,0,1,0,0,0,0
"302","37007920500",0,0,10,1.04462918,0.157273,0.00827644,7.9676,2.08517903734995,0.69062415,15,5,33.3333333333333,0,0,0,0,6,0.00384764913346667,0.000132981,7.90612e-07,0.0527296,0.0135403924773306,0.000436219485,15,9,60,0,0,0,19789.8231346667,15000,968.894318,56000,17130.8323592409,9539.03328,15,15,100,3,3,6,168.859282466667,79.066906,0.916295,870,237.212675263333,241.952351,15,9,60,20,20,0,0,9,0.858596753333333,0.149619,0.0100198,6,1.6198540212075,0.58587705,15,6,40,0,0,1,5832.99595633333,4000,22.34403,28000,6799.24252135707,4569.3932875,15,14,93.3333333333333,3,7,8,106.763754133333,16.231415,0.10001,450,152.859470491324,117.263239,15,7,46.6666666666667,20,46.6666666666667,0,30756.1765518667,19528.54227,3000,91526.95642,28767.0424656976,38505.949635,15,15,100,0,0,5,1.15478306333333,0.127202,0.00247845,7.058112,2.16984607213154,0.904613,15,10,66.6666666666667,0,0,1,1,2,125.200643773333,16.35772,0.0482306,1310,333.168884095227,64.4670315,15,13,86.6666666666667,6.66666666666667,6.66666666666667,0,1,3,171.078434,6.089075,0.107434,2077.873738,531.593315259683,47.9454755,15,12,80,0,6.66666666666667,1,21730.9412942667,10000,1074.796888,95215.24389,29231.8620444921,12450.270186,15,14,93.3333333333333,4,6855.9582926,4002.367713,215.378349,33860.16357,9409.94671819833,5522.640736,15,11,73.3333333333333,0,57521.108586,57000,423.12411,260000,61095.2724155379,38492.482095,15,15,100,0,85723.0049455333,63000,8970.058263,265000,79950.4853327161,111217.30791,15,15,100,0,0,1,707.106781186547,707.106781186547,707.106781186547,707.106781186547,NA,0,1,0,0,0,0,0,0,1,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,NA,0,1,0,0,0,0
"303","37007920600",2,2,20,14.0870559458333,1.441103,0.0151347,154,42.3547772477788,3.4377585,24,4,16.6666666666667,8.33333333333333,8.33333333333333,0,0,18,0.005643395884475,0.00013189285,2.70274e-08,0.0558161,0.0120722062171792,0.0054865228,24,6,25,0,0,1,27982.1251526667,14090.747395,797.508777,129000,34297.6484201736,28164.758875,24,23,95.8333333333333,7,7,5,722.163844583333,160,1.888852,6084.266901,1405.45080142645,371.660344,24,19,79.1666666666667,29.1666666666667,29.1666666666667,2,2,20,2.76874401866667,0.4554,0.000193108,25,6.01990964224077,1.71063575,24,4,16.6666666666667,8.33333333333333,8.33333333333333,2,7232.26551916667,5500,810.888769,29638.89002,6527.26927085583,5500,24,22,91.6666666666667,2,14,7,123.703358916667,80,0.726188,620,144.346654091527,180.9089895,24,17,70.8333333333333,8.33333333333333,58.3333333333333,0,19340.6223090417,11009.20985,4900,120000,24945.8426188398,9707.947145,24,24,100,0,0,15,0.606676664166667,0.1881645,0.00124702,4.433457,0.979963136007736,0.832993925,24,9,37.5,0,0,0,0,14,27.203112325,6.527152,0.0819098,362.293196,73.8148432963363,14.54703175,24,10,41.6666666666667,0,0,0,0,11,80.9860322041667,7.3717135,0.0523579,906.325554,211.531996616556,50.747519,24,13,54.1666666666667,0,0,8,36592.6002464167,6290.3148145,1144.063555,310000,85993.8489981371,11586.2292905,24,16,66.6666666666667,12,5930.49472925,3901.451802,357.689808,25127.10215,6122.14936334683,6654.2442735,24,12,50,1,105205.299242917,61219.254655,7000,687824.7057,149433.845708332,55964.2276775,24,23,95.8333333333333,0,82350.3107529167,69246.121945,2000,234000,57363.7416848141,48500,24,24,100,0,0,10,707.106781186547,707.106781186547,707.106781186547,707.106781186547,0,0,10,0,0,0,0,0,0,10,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,10,0,0,0,0
